gene,UC signature,Mendiratta signature
MMP14,-0.007250009203679766,0.0
MMP15,0.007619151563586898,0.0
MMP16,-0.008792416803174,0.0
MMP17,-0.0024647878869773956,0.0
MMP19,-0.0016191541654742415,0.0
MMP2,0.0028273723467940365,0.0
MMP20,-0.000896899271263739,0.0
MMP24,0.0004898603984607789,0.0
MMP25,0.0050189900468661335,0.0
MMP26,0.0023024804538026157,0.0
MMP27,0.002137899052475083,0.0
MMP28,0.0005840236861817452,0.0
MMP3,0.002161742149920761,0.0
MMP7,4.689256696339299e-05,0.0
MMP8,-0.002410223609023043,0.0
MMP9,-0.0003749156090535815,0.0
MMRN1,0.001555590768738005,0.0
MMRN2,0.0013194916962801226,0.0
MMS19,0.0011915021067169258,0.0
MN1,-0.0007750545270894493,0.0
MNAT1,-0.0005620176067163192,0.0
MNDA,0.00023259848469441916,0.0
MNS1,0.008298632462824003,0.0
MNT,0.003860780809204911,0.0
MNX1,-0.00941594725158279,0.0
MOAP1,-0.0017850923496470716,0.0
MOBP,0.001645035795290061,0.0
MOCOS,0.006676252003166169,0.0
MOCS1,0.002125333286086799,0.0
MOCS2,0.0003900319363058621,0.0
MOCS3,-0.0012104472524908875,0.0
MOG,-0.00016597565837982544,0.0
MOGAT2,0.00544565148791797,0.0
MOGS,0.002719220186369658,0.0
MON1B,0.007857558466327571,0.0
MON2,0.0019386193028358874,0.0
MORC1,-0.0006228644445764171,0.0
MORC2,-0.006848815970712154,0.0
MORC3,-0.010123283068603425,0.0
MORC4,0.008588194596891316,0.0
MORF4L1,-0.011117933963312532,0.0
MORF4L2,0.014100104004350335,0.0
MORN1,0.003181343762688773,0.0
MOS,0.005158472415508134,0.0
MOSPD1,-0.011009948351625665,0.0
MOSPD2,-0.0023630493442722963,0.0
MOSPD3,-0.0007676308666504735,0.0
MOXD1,0.0022855006630741657,0.0
MPDU1,0.005577461632715376,0.0
MPDZ,-0.0016025923666806638,0.0
MPG,0.0006227107468828975,0.0
MPHOSPH10,-0.005409201133296,0.0
MPHOSPH6,0.010565335844131904,0.0
MPHOSPH8,0.009521712406746258,0.0
MPHOSPH9,0.00887964404447729,0.10718
MPI,0.005467314465710383,0.0
MPL,-0.00021943207506374554,0.0
MPO,-4.956690865488819e-05,0.0
MPP1,-0.014421479418933403,0.0
MPP2,-0.003079370171187574,0.0
MPP3,-0.0006956945040711999,0.0
MPP5,-0.004523022950745977,0.0
MPP6,0.003950090156078844,0.0
MPPE1,0.0004118193325481546,0.0
MPPED1,0.0007957348654737833,0.0
MPPED2,-0.0037751558204661647,0.0
MPRIP,0.006122470065864243,0.0
MPST,-0.000949113939758356,0.0
MPV17,8.635733483346488e-05,0.0
MPZ,0.0002860746101882993,0.0
MPZL1,0.01691271084843949,0.026017000000000002
MPZL2,0.007068527733053662,0.0
MR1,-0.004569891673258578,0.0
MRAS,-0.0009280185664242448,0.0
MRC2,0.0002920040617438791,0.0
MRE11A,0.0037418522215121154,0.0
MREG,-0.0021289161959262897,0.0
MRFAP1L1,-0.003949451479364831,0.0
MRM1,-0.0032527281274165884,0.0
MRPL11,-0.009527580246004207,0.0
MRPL12,0.015956949547507704,0.0
MRPL13,-0.0012242118786299021,0.0
MRPL15,0.0008142151587388112,0.0
MRPL16,-0.0028831570871939655,0.0
MRPL17,0.012934774764911148,0.0
MRPL18,0.005858959878881914,0.0
MRPL19,0.0033561958129513106,0.0
MRPL2,0.00452567959038182,0.0
MRPL20,0.0006361030840519358,0.0
MRPL22,-0.000669025192947779,0.0
MRPL23,0.004777329326496096,0.0
MRPL24,-0.006852065160812691,0.0
MRPL28,-0.0016774079844522594,0.0
MRPL3,0.003096816066568121,0.0
MRPL33,0.0031719564215587134,0.0
MRPL34,0.0124439127902492,0.0
MRPL35,0.0029904027112957875,0.0
MRPL39,0.009967790083765273,0.0
MRPL4,0.007766374832086973,0.0
MRPL40,-0.0027323756878145826,0.0
MRPL41,-0.002152380736046895,0.0
MRPL42,0.011263459198725297,0.0
MRPL44,-0.0004252928342272103,0.0
MRPL46,-0.002615525958791529,0.0
MRPL48,0.0006515720502977803,0.0
MRPL49,0.002476697456579686,0.0
MRPL52,0.0010658132083101659,0.0
MRPL9,-0.0008880162701579194,0.0
MRPS10,0.0007153419440645712,0.0
MRPS11,0.007086816882258215,0.0
MRPS12,0.002773956980020167,0.0
MRPS14,-0.0050662574875950245,0.0
MRPS15,-0.0010447909840889799,0.0
MRPS16,0.00798509516722722,0.0
MRPS18A,0.012550947490619585,0.038982
MRPS18B,-0.0019112786706632578,0.0
MRPS18C,0.002627551336824764,0.0
MRPS2,0.007999953343980288,0.0
MRPS22,0.002537898271602991,0.0
MRPS27,-0.016822105629836985,0.0
MRPS28,0.0019628001401387767,0.0
MRPS30,-0.0012748639405641316,0.0
MRPS31,-0.0063700505478142605,0.0
MRPS33,-0.0008101417344476079,0.0
MRPS34,0.0032269926218777656,0.0
MRPS35,0.003163705454725431,0.0
MRPS7,0.0015413590557823108,0.0
MRS2,0.0034624499772813243,0.0
MRTO4,0.006411967363986088,0.0
MS4A1,0.0013510295125235986,0.0
MS4A12,0.0018143562124660465,0.0
MS4A2,0.003367520899762223,0.0
MS4A3,0.0007444687964804007,0.0
MS4A4A,-0.0016633570918022063,0.0
MS4A5,0.0014958592463194913,0.0
MS4A6A,0.0019367927249674542,0.0
MSC,0.0032399103763323337,0.0
MSH2,-0.004602679211764177,0.0
MSH3,0.0018451730219739713,0.0
MSH4,-0.0006214671718697763,0.0
MSH6,0.008685336433859204,0.0
MSI1,0.0014331867031451427,0.0
MSL1,-0.012123887464130522,0.0
MSL2,-0.006449640265015557,0.0
MSL3,0.0004684922653051469,0.0
MSLN,0.00022019045622485324,0.0
MSMB,0.00681923887940295,0.0
MSN,0.0024549669409597583,0.0
MSR1,-0.0002615013706644094,0.0
MSRA,-0.0004963761092286532,0.0
MSRB2,-0.008687140999357038,0.0
MST1,-0.01198143792290345,0.0
MST1R,-0.0006603903624233957,0.0
MSTN,-0.0022423543807998797,0.0
MSX1,-0.004228816036296627,0.0
MSX2,0.00018062372489309567,0.0
MT1E,-0.007892969154144485,0.0
MT1F,0.007952850553305232,0.0
MT1G,0.014607624076668496,0.0
MT1H,-0.0010002593827869706,0.0
MT1M,0.004240326134066785,0.0
MT1X,0.004934335667857287,0.0
MT2A,-0.004040451448447492,0.0
MT3,0.0035723804106610945,0.0
MT4,-0.00243280427551177,0.0
MTA1,0.007123454418644744,0.0
MTA2,0.0007540688953853458,0.0
MTAP,0.0021090519840257526,0.0
MTCH1,-0.002237406656614021,0.0
MTCH2,0.019078564616206314,0.0
MTDH,-0.0023488143345393943,0.0
MTF1,0.0073881686507211,0.0
MTF2,-0.01056508869326155,0.0
MTFR1,-0.002987224986064689,0.0
MTG1,0.008577069682209911,0.0
MTHFD1,0.00020906391731136012,0.0
MTHFD2,0.016445847933930845,0.0
MTHFD2L,0.005580735871102948,0.0
MTHFR,0.0008192965066119357,0.0
MTHFS,0.002905045667778714,0.0
MTHFSD,0.003665109348641748,0.0
MTIF2,-0.007141249882211035,0.0
MTM1,0.0048548182682526895,0.0
MTMR1,-0.005203787148557316,0.0
MTMR10,-0.005265872544797483,0.0
MTMR11,-0.0027489776462291324,-0.028276
MTMR12,0.006537999644852347,0.0
MTMR14,-0.0013698120210359093,0.0
MTMR2,0.011108348415082717,0.0
MTMR3,0.0016779448397625059,0.0
MTMR4,-0.005438908111262685,0.0
MTMR6,0.004279184692798148,0.0
MTMR7,0.001736648608955943,0.0
MTMR8,0.0020715953489606,0.0
MTMR9,0.016115799810880183,0.0
MTNR1A,-2.6156251580254687e-05,0.0
MTNR1B,-0.0010132022379031106,0.0
MTO1,0.0028825111212797067,0.0
MTOR,0.0017819628949025076,0.0
MTPAP,0.003448448795704257,0.0
MTR,0.0013912246290168698,0.0
MTRF1,0.0014605966166338225,0.0
MTRF1L,0.004428253746359798,0.0
MTRR,-0.002031833318986918,0.0
MTSS1,-0.0016244562154141095,0.0
MTSS1L,0.000746089063890413,0.0
MTTP,0.003936241326249924,0.0
MTUS1,0.004452858081963064,0.0
MTUS2,-0.002847029714192935,0.0
MTX2,-0.005663407034223589,0.0
MUC1,0.0008001169814994498,0.0
MUC13,-0.004499179709816329,0.0
MUC16,0.001727256314205925,0.0
MUC2,-0.003295257966567409,0.0
MUC3A,-0.0020753103566556476,0.0
MUC4,0.00047140025609508635,0.0
MUC5AC,-0.0004384186207195176,0.0
MUC5B,-0.0004666275019656674,0.0
MUC6,-0.003546014708758363,0.0
MUC7,-0.0024300022185491117,0.0
MUL1,-0.003864064704300685,0.0
MUM1,-0.011287670346171603,0.0
MUS81,-0.00023132555535190953,0.0
MUSK,0.001605521555312612,0.0
MUT,-0.01648647803864055,0.0
MUTYH,-0.005040589328015494,0.0
MVD,0.009738376831754476,0.0
MVK,0.01780658555126955,0.0
MVP,-0.0016680254150270761,0.0
MX1,-0.020298658907964236,0.0
MX2,-0.008405506668868915,0.0
MXD1,0.00598491574105243,0.0
MXD3,-0.0046467178179372595,0.0
MXD4,-0.005254249653683652,0.0
MXI1,-0.03617904980593531,0.0
MXRA5,-0.0036691535028715748,0.0
MXRA7,-0.00038764604475578226,0.0
MXRA8,0.00044466536803820355,0.0
MYB,-0.015462808001848048,0.0
MYBBP1A,0.0042169510911496426,0.0
MYBL1,0.0026613460557121864,0.0
MYBL2,0.003383277240752643,0.0
MYBPC1,0.05255753717024135,0.0
MYBPC2,0.004025043547048982,0.0
MYBPC3,0.003426792728030502,0.0
MYBPH,-0.0003232948346569239,0.0
MYC,0.0001654979301434962,0.0
MYCBP,0.006746695078568031,0.0
MYCBP2,0.000504981383439859,0.039421
MYCN,-0.002295786619868334,0.0
MYCT1,-1.2713211456679286e-05,0.0
MYD88,-0.00466923409601888,0.0
MYEF2,-0.0012765893276707472,0.0
MYF5,0.0038508085685519406,0.0
MYF6,-0.0008437203121134269,0.0
MYH1,-0.0031686612197109817,0.0
MYH10,-0.03075095333532498,0.0
MYH11,-0.0003698209890846477,0.0
MYH13,-0.005022111275258274,0.0
MYH14,-0.005116272729045665,0.0
MYH15,0.001807296628178111,0.0
MYH2,0.005467620490745376,0.0
MYH3,0.0033455381612678362,0.0
MYH4,0.0020415878609292074,0.0
MYH6,-0.001174645213651199,0.0
MYH7,0.0026889128080176843,0.0
MYH7B,-0.0013182785143787449,0.0
MYH8,-0.0007094999233153744,0.0
MYH9,0.004498629596112903,0.0
MYL1,-0.0064298455857363475,0.0
MYL10,-0.006859853854779103,0.0
MYL12A,0.00133684477285499,0.0
MYL12B,-0.006046338799075327,0.0
MYL2,0.0007113433899065006,0.0
MYL3,-0.0020516133322463974,0.0
MYL4,0.0004226807691416733,0.0
MYL5,-0.013478845587342907,0.0
MYL6,-0.0021217611032279485,0.0
MYL6B,-0.011975922771723702,0.0
MYL7,0.0007451602956288696,0.0
MYL9,-0.0031536524427256984,0.0
MYLIP,-0.01247967143647638,0.0
MYLK,-0.00809929412508707,0.0
MYLK3,-0.0018104660305006334,0.0
MYLPF,0.0004190763393184447,0.0
MYNN,-0.006685812334992913,-0.094135
MYO10,-0.003168131831175295,0.0
MYO15A,0.0008574611717693028,0.0
MYO15B,-0.004511912695229552,0.0
MYO16,0.00033723360770047966,0.0
MYO19,0.0004187080327670971,0.0
MYO1A,-0.0005456419132791555,0.0
MYO1B,-0.005074636220844236,0.0
MYO1C,0.005361129654429499,0.0
MYO1D,-0.0033360060087174108,0.0
MYO1E,0.005025928307657126,0.0
MYO1F,0.0022575081902455807,0.0
MYO3A,-0.0019949934327075625,0.0
MYO5A,-0.0014542524484052377,0.0
MYO5C,0.00861365137899256,0.0
MYO6,-0.011965039920283995,0.0
MYO7A,0.001401617221906516,0.0
MYO7B,0.0013455490972425939,0.0
MYO9A,0.002417732212958819,0.0
MYO9B,0.002192536535438473,0.0
MYOC,-0.003233414507865932,0.0
MYOD1,0.003080575375334079,0.0
MYOF,0.013177983406081284,0.0
MYOG,0.00043351930367232236,0.0
MYOM1,-0.0018696162809632548,0.0
MYOM2,-0.0016039748494626888,0.0
MYOT,0.006012528319836271,0.0
MYOZ1,-0.005115584626935738,0.0
MYOZ2,-0.0006919015469108496,0.0
MYOZ3,0.005583007705855165,0.0
MYRIP,-0.026440290425074273,0.0
MYT1,-0.0035068154715005746,0.0
MYT1L,-0.001093127664923703,0.0
MZF1,-0.006337136889269079,0.0
MZT2A,-0.0052853487796913024,0.0
MZT2B,-0.00015769634211408465,0.0
N4BP1,0.0014791851319251531,0.0
N4BP2L1,-0.004353693604058795,0.0
N4BP2L2,-0.0018530644005548482,0.0
N4BP3,-0.0029191083345496446,0.0
N6AMT1,0.003432420752649094,0.0
NAA10,-0.0009641971432448477,0.0
NAA11,0.0013879449818579382,0.0
NAA15,0.004567376223090902,0.0
NAA16,0.005615546699703694,0.0
NAA35,0.0005597053322597791,0.0
NAA38,0.003283157549532307,0.0
NAA40,-0.0024725783248240336,0.0
NAA50,-0.009760043510040015,0.0
NAAA,0.023047191633155457,0.0
NAALAD2,-0.0019378612678421629,0.0
NAALADL1,0.0002462602349622755,0.0
NAB1,-0.005705094158772204,0.0
NAB2,0.0015639196396600588,0.0
NACA,-0.004912976579860321,0.0
NACA2,-0.00015184287256590697,0.0
NACAD,0.0011260468023506396,0.0
NACC2,-0.003490210957210786,0.0
NADK,0.005362366013049949,0.0
NADSYN1,0.0007650990578185484,0.0
NAE1,0.007007456736993795,0.0
NAGA,0.0038198464360992804,0.0
NAGK,-0.0071411729100787046,0.0
NAGLU,0.005410731941512442,0.0
NAGPA,0.0035089204193468446,0.0
NAIP,-0.009852566234725383,0.0
NAMPT,-0.01320506418170808,0.0
NANOG,0.001202768026795161,0.0
NANS,0.02591037375903757,0.0
NAP1L1,-0.020295329251227713,0.0
NAP1L2,-0.012679406347265894,0.0
NAP1L3,-0.011959943516061111,0.0
NAP1L4,0.00787903867831674,0.0
NAPA,-0.009273891074657313,0.0
NAPG,0.005905269136090806,0.0
NARF,0.004424037709633617,0.0
NARFL,0.004814802826106666,0.0
NARS,-0.008207008992358633,0.0
NARS2,-0.0043612214592701985,0.0
NASP,0.004715995275842174,0.037058999999999995
NAT1,0.0007750385177109724,0.052282
NAT10,0.010055537653512922,0.0
NAT2,0.001013937501610781,0.0
NAT6,-0.003081010336456689,0.0
NAT8,0.002081492608297855,0.0
NAT8B,0.0034203919055144777,0.0
NAT9,0.0006998895476738583,0.0
NAV2,-0.0027072764368165966,0.0
NAV3,-0.003256464124041672,0.0
NBAS,0.0007779948717904303,0.0
NBEA,-0.012384445340816744,0.0
NBEAL2,0.005242237618953362,0.0
NBL1,0.031414490720700794,0.0
NBN,-0.0009769369338685726,0.0
NBPF10,-0.012559190163515043,0.0
NBR1,-0.00364614218864281,-0.026018
NCALD,-0.00043494583087115064,0.0
NCAM1,0.0016630584711970528,0.0
NCAM2,-0.006244343022884217,0.0
NCAN,-0.001205510447917294,0.0
NCAPD2,0.0005687698662432529,0.0
NCAPD3,0.04939392284714544,0.048607
NCAPG,0.00429430153325637,0.0
NCAPG2,0.006122850184021101,0.0
NCAPH,0.004769261084142337,0.0
NCAPH2,0.002752846181932134,0.0
NCBP1,0.005401373173376947,0.0
NCBP2,-0.007167161904951132,0.0
NCDN,0.001559208577826895,0.0
NCF2,0.0015181219656346208,0.0
NCF4,-0.002685783872257872,0.0
NCK1,-0.005004524951907209,0.0
NCK2,-0.01818314961466483,0.0
NCKAP1,-0.00952842457946773,0.0
NCKAP1L,0.006843047380316961,0.0
NCKIPSD,-0.005608134567252506,0.0
NCL,0.011066534752809009,0.0
NCLN,-0.00043270548954562607,0.0
NCOA1,-0.012167871000048782,-0.01652
NCOA2,-0.011144374863032614,0.0
NCOA3,-0.004267792026851299,0.0
NCOA4,0.002882422131241578,0.0
NCOA6,-0.0018541133456176683,0.0
NCOR1,-0.00037223236756544424,0.0
NCOR2,-0.00027663259944264273,0.0
NCR1,-0.002549679826223784,0.0
NCR2,0.0013658094739918104,0.0
NCR3,0.00239485043850946,0.0
NCS1,-0.0002937319299328573,0.0
NCSTN,-0.008324893774584076,0.0
NDC80,0.011864317729641947,0.0
NDE1,0.004787684285364667,0.0
NDEL1,0.006962489582721321,0.0
NDFIP1,-0.011151283230239995,0.0
NDN,0.0007637948227377119,0.0
NDOR1,-0.0007018163438030078,0.0
NDP,-0.010716485982780645,0.0
NDRG1,0.06691680541689912,0.040685
NDRG2,-0.008018864813311261,0.0
NDRG3,-0.0010780259699761882,0.0
NDRG4,0.0008318640743057308,0.0
NDST1,0.0057843869601463364,0.0
NDST2,0.004055921860534299,0.0
NDST3,-0.0002594251810283955,0.0
NDST4,-0.003566830470341153,0.0
NDUFA1,-0.003999844196892585,0.0
NDUFA10,-0.000615512852072173,0.0
NDUFA13,0.004283028437320034,0.0
NDUFA2,0.007558318231833238,0.0
NDUFA3,-0.0117430124829738,0.0
NDUFA4,-0.005070394347455047,0.0
NDUFA4L2,0.0122021691251859,0.0
NDUFA5,-0.004193385143868755,0.0
NDUFA6,0.002719580246819259,0.0
NDUFA7,0.009966183450532125,0.0
NDUFA8,0.001868649146615003,0.0
NDUFA9,-0.003695802050879977,0.0
NDUFAB1,0.008980582865325387,0.0
NDUFAF1,0.009594570655744296,0.0
NDUFAF3,0.0029895381037567757,0.0
NDUFAF4,-0.017687527833657655,0.0
NDUFB1,0.002200051147973037,0.0
NDUFB11,-0.014931771103193301,0.0
NDUFB2,-0.0036103952683515564,0.0
NDUFB3,-0.0018753342848999402,0.0
NDUFB4,-7.309086323658094e-05,0.0
NDUFB5,-0.014160300865262142,0.0
NDUFB6,0.008674622389993444,0.0
NDUFB7,0.0021583571551532558,0.0
NDUFB8,-0.004409308227034862,0.0
NDUFC1,0.01658380661629067,0.0
NDUFC2,0.005619266038641258,0.0
NDUFS1,0.004068538557516372,0.0
NDUFS2,-0.00021596123673343323,0.0
NDUFS3,-0.004337686391570092,0.0
NDUFS4,0.002783662090243736,0.0
NDUFS6,0.010912155269787662,0.0
NDUFS7,0.008182760408797224,0.0
NDUFS8,0.006036434619254625,0.0
NDUFV1,0.001735929752654142,0.0
NDUFV2,0.0016137261443971115,0.0
NEB,0.000768767095435033,0.0
NEBL,-0.005229354679052587,0.0
NECAB2,-0.002213813501903235,0.0
NECAB3,0.0007032423556896501,0.0
NECAP1,-0.00023225334385920007,0.0
NECAP2,-0.002562927185419331,0.0
NEDD4,-0.004220027853573718,0.0
NEDD4L,0.01751128259966747,0.0400895
NEDD8,0.004497147106433837,0.0
NEDD9,0.0032665328874283985,0.0
NEFH,-0.008970230210242647,0.0
NEFL,-0.012506274406534222,0.0
NEFM,-0.0004825764106638574,0.0
NEIL1,-0.0067890241233988635,0.0
NEIL3,0.007675424023754704,0.0
NEK1,-0.003965144558901204,0.0
NEK11,0.0026766607683069575,0.0
NEK2,0.01269668547037785,0.0
NEK3,0.005475449348542085,0.0
NEK4,-0.00220538763411885,0.0
NEK7,-0.010625995921114302,0.0
NEK9,-0.0038435307358728544,0.0
NELL1,-6.57063968160085e-05,0.0
NELL2,-0.0033758459508233087,0.0
NENF,9.508980857791076e-05,0.0
NEO1,-0.0044993082091357136,0.0
NES,-0.0010489807714918857,0.0
NET1,-0.02293173922339847,-0.026614999999999996
NETO2,0.000917588274738541,0.0
NEU1,-0.002116078261709639,0.0
NEU2,-0.001086807527981866,0.0
NEU3,-0.001575275848073683,0.0
NEUROD1,-0.00032589782093141433,0.0
NEUROD2,-1.7318283513772076e-05,0.0
NEUROD4,0.0013515012704775574,0.0
NEUROD6,0.00311184484614158,0.0
NEUROG1,-0.0015574834783811202,0.0
NEUROG2,-0.0007628341218487512,0.0
NEUROG3,0.0037308684456348325,0.0
NF1,-0.00046723465710555776,0.0
NF2,0.0007576708125882854,0.0
NFASC,-0.00390125088858854,0.0
NFAT5,-0.019843095388065078,-0.059410000000000004
NFATC1,-0.0013290722752494954,0.0
NFATC2IP,0.010867653155344806,0.0
NFATC3,0.005032068626364066,0.0
NFATC4,-0.004179574861251331,0.0
NFE2,-0.002387327959752353,0.0
NFE2L1,0.0009361546256381693,0.0
NFE2L2,-0.0005678368580692777,0.0
NFE2L3,-0.001903176223293253,0.0
NFIB,0.0035491398041389427,0.0
NFIC,-0.00010513872691724746,0.0
NFIL3,-0.008821438408594643,0.0
NFIX,-0.011143523087707597,0.0
NFKB1,-0.01533883995662758,-0.039057999999999995
NFKB2,0.0020991483724329242,0.0
NFKBIA,0.01489996105173377,0.040832
NFKBIB,-0.0008344989553439275,0.0
NFKBIE,0.004249970886408503,0.0
NFKBIL1,0.007345962599923652,0.0
NFRKB,0.0010192355940849848,0.0
NFS1,0.0018788889569202587,0.0
NFU1,-0.01987620381110327,0.0
NFX1,-0.0036664259707843054,0.0
NFYA,-0.004482904488604328,0.0
NFYB,0.0005670788310981591,0.0
NFYC,-0.0022705818211691004,0.0
NGB,0.005870353068234429,0.0
NGDN,0.0030873107751424366,0.0
NGF,0.002780157402954845,0.0
NGFR,-0.0022956895979170996,0.0
NGLY1,0.006707387098391175,0.0
NGRN,-0.0023232091384970794,0.0
NHEJ1,0.0009152551279373812,0.0
NHLH1,-0.0022104252043470755,0.0
NHLH2,0.0005387700258675889,0.0
NHLRC2,0.003202426801753087,0.0
NHP2,-0.004648953994200086,0.0
NID1,-0.001280188308833371,0.0
NID2,0.0068220487190612045,0.0
NIF3L1,0.0013599799813548434,0.0
NIN,0.002192694268327107,0.0
NINJ1,-0.015462614130602015,0.0
NINJ2,0.0003193270840766408,0.0
NINL,-0.015798540141220854,0.0
NIP7,0.008930399638488663,0.0
NIPA2,0.002221920392139228,0.0
NIPAL2,0.005854318869112528,0.0
NIPAL3,-0.01369095944148414,0.0
NIPBL,-0.0006294437445769586,0.0
NIPSNAP1,-0.004500171761308893,0.0
NIPSNAP3B,-0.019000379394633126,0.0
NISCH,-0.0021344203202214155,0.0
NIT1,-0.004538754114526424,0.0
NIT2,-0.00839119046404879,0.0
NKAIN1,-0.002329511033854279,0.0
NKG7,-0.0003095032482890449,0.0
NKIRAS2,0.0018505636860394036,0.0
NKRF,0.0008713996155659075,0.0
NKTR,0.0043970735205061205,0.0
NKX2-1,-0.0019268425251089583,0.0
NKX2-2,-0.00332044599168874,0.0
NKX2-5,-0.00803605995684516,0.0
NKX2-8,-0.004505502104073794,0.0
NKX3-1,0.04162847002087739,0.15071199999999998
NKX3-2,-0.003952301913584269,0.0
NKX6-1,-0.0011360110674880687,0.0
NLE1,-0.0010990880563799467,0.0
NLGN1,-7.864635474655373e-05,0.0
NLGN3,-0.0006603522490046455,0.0
NLGN4X,-0.0121240839466711,0.0
NLGN4Y,-0.0014440746272591128,0.0
NLK,-0.0011231997765628742,0.0
NLRP1,0.0003212043853656686,0.0
NLRP2,-0.0002447732211129974,0.0
NLRP3,-0.0005546208264378568,0.0
NLRX1,-0.00311395365516788,0.0
NMB,-0.0012524727564055867,0.0
NMBR,0.003439187600364572,0.0
NMD3,0.007151868377748902,0.0
NME1,0.010212047069576588,0.0
NME3,-0.004366039911686897,0.0
NME4,0.005076586847745669,0.0
NME5,0.008612674413132425,0.0
NME6,0.0037246302106509494,0.0
NME7,-0.014404651136554833,0.0
NMI,-0.004722177032286047,0.0
NMNAT2,-0.002805065961513399,0.0
NMT1,-0.0038356728369727706,0.0
NMT2,0.0009988984827729735,0.0
NMU,0.007443658487457338,0.0
NMUR1,-0.0024442774155271343,0.0
NNAT,0.03211597290630003,0.0
NNMT,0.00937678377387062,0.0
NNT,0.0012940844143400417,0.0
NOC2L,0.005909843755945846,0.0
NOC3L,0.0007848094758605047,0.0
NOC4L,0.0054204565519916145,0.0
NOD1,0.005382939284250604,0.0
NOD2,0.0015278596576921762,0.0
NOL10,0.0012038128737563393,0.0
NOL11,0.0008037155659342667,0.0
NOL12,0.0001471501277609118,0.0
NOL3,0.00708789302869779,0.0
NOL4,-0.0029090386572689585,0.0
NOL6,0.007454751227463763,0.0
NOL7,-0.0033957764312542403,0.0
NOL8,-0.0005321007852828638,0.0
NOL9,0.007552031264327178,0.0
NOLC1,0.01602829464248654,0.0
NONO,-0.01935574060310459,0.0
NOP10,-0.003618638489264206,0.0
NOP14,0.008846267727119354,0.0
NOP16,0.004651100788939482,0.0
NOP2,0.004432181691913181,0.0
NOP56,0.003658970165154609,0.0
NOS1,-0.0014558255872239734,0.0
NOS1AP,0.00024128278746646885,0.0
NOS2,0.005155599714708856,0.0
NOS3,0.0033703384854793694,0.0
NOSIP,-0.00850241516597058,0.0
NOTCH1,0.005090768609540192,0.0
NOTCH2,-0.005103576751585855,0.0
NOTCH2NL,-0.006873621026311183,0.0
NOTCH3,-0.009261946276256998,0.0
NOTCH4,-0.000580930224742387,0.0
NOV,-0.00012974737956165288,0.0
NOVA1,-0.004759321781113627,0.0
NOVA2,0.0011720322701595665,0.0
NOX1,-0.002032245632760977,0.0
NOX3,-0.0010016480164978733,0.0
NOX4,0.0022442582124694633,0.0
NOX5,0.006753333503381271,0.0
NPAS1,0.0005141720218047761,0.0
NPAS2,0.0033718509986164686,0.0
NPAS3,-0.0026635662808322047,0.0
NPAT,-0.004990005646225847,0.0
NPBWR2,-0.0018834462479282836,0.0
NPC1,0.011697957299424536,0.0
NPC1L1,0.004351785071103815,0.0
NPC2,-0.017233339521761117,0.0
NPDC1,0.006836916826482309,0.0
NPEPL1,-0.003067169111926379,0.0
NPEPPS,-0.005350199111859077,0.0
NPFF,-0.0008834542576733099,0.0
NPFFR1,-0.0004816565094552058,0.0
NPHP1,-0.002893500603292107,0.0
NPHP4,0.0011515018067470172,0.0
NPHS1,-0.0024364156568753128,0.0
NPHS2,-0.002417753033911001,0.0
NPL,0.005613526123971725,0.0
NPLOC4,0.00044056070398080485,0.0
NPM1,-0.005041438583828313,0.0
NPM3,-0.00779546700832474,0.0
NPPA,-0.00020868881358925186,0.0
NPPB,0.0018136401225504882,0.0
NPPC,0.0028588828680129338,0.0
NPR1,-0.0018121603491902329,0.0
NPR2,-0.002838795383444501,0.0
NPR3,-0.00561062656117334,0.0
NPRL2,0.003399254323792828,0.0
NPRL3,-0.002538764607193739,0.0
NPTN,-0.03755922500514516,0.0
NPTX1,0.0024668103829791205,0.0
NPTX2,0.005772881899779105,0.0
NPTXR,-0.0019327356186516612,0.0
NPVF,-0.0024338613941949786,0.0
NPY,0.009771219368057828,0.0
NPY1R,-0.004369716410754761,0.0
NPY2R,0.0007413065503822012,0.0
NPY5R,0.0011504227950792083,0.0
NQO1,0.029092155584126048,0.0
NQO2,0.001934632133168697,0.0
NR0B1,-0.0031150130034402904,0.0
NR0B2,0.003623063910353274,0.0
NR1D2,-0.005565375790718538,0.0
NR1H2,-0.0032180627400202754,0.0
NR1H3,0.0009570500368771223,0.0
NR1H4,-0.0007924223527626919,0.0
NR1I2,-0.0026445035226502446,0.0
NR1I3,-0.0015285816724668535,0.0
NR2C1,-0.002722084750111033,0.0
NR2C2,-0.005332700716718209,0.0
NR2E1,-0.004595136358326665,0.0
NR2E3,0.00020714798785457524,0.0
NR2F1,-0.0039724761856834686,0.0
NR2F2,-0.0015881329184474226,0.0
NR2F6,0.00326781189378919,0.024949000000000002
NR3C1,-0.007402337317268405,0.0
NR3C2,0.014464987877255529,0.0
NR4A1,0.004851487630800756,0.0
NR4A2,-0.009437081514005748,0.0
NR4A3,-0.0007093084454249975,0.0
NR5A1,0.003091485680474566,0.0
NR5A2,-0.001906817147368151,0.0
NR6A1,0.00035298897146626246,0.0
NRAP,-0.0017516729958160773,0.0
NRAS,-0.0002565520373232777,0.0
NRBF2,0.0006789037839923163,0.0
NRBP1,0.0009530378298988687,0.0
NRCAM,-0.00039583654809790403,0.0
NRF1,-0.0004969114792000416,0.0
